"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 26 18:14:00 GMT 2025","Sun Jan 26 18:14:00 GMT 2025","718","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","ForgotPassword_POST","ForgotPassword_POST",""
"passed","Sun Jan 26 18:13:55 GMT 2025","Sun Jan 26 18:13:59 GMT 2025","3566","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","GetFeedback_POST","GetFeedback_POST",""
"passed","Sun Jan 26 18:13:51 GMT 2025","Sun Jan 26 18:13:52 GMT 2025","749","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","GetRepositoryDetails_GET","GetRepositoryDetails_GET",""
"passed","Sun Jan 26 18:14:00 GMT 2025","Sun Jan 26 18:14:01 GMT 2025","703","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","UserLogout_POST","UserLogout_POST",""
"passed","Sun Jan 26 18:13:50 GMT 2025","Sun Jan 26 18:13:51 GMT 2025","687","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","UserPhoneDetails_GET","UserPhoneDetails_GET",""
"passed","Sun Jan 26 18:13:45 GMT 2025","Sun Jan 26 18:13:48 GMT 2025","3532","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","LoginUser_POST","LoginUser_POST",""
"passed","Sun Jan 26 18:13:59 GMT 2025","Sun Jan 26 18:14:00 GMT 2025","942","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","GetVideoDuration_GET","GetVideoDuration_GET",""
"passed","Sun Jan 26 18:13:53 GMT 2025","Sun Jan 26 18:13:55 GMT 2025","2655","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Sun Jan 26 18:13:48 GMT 2025","Sun Jan 26 18:13:49 GMT 2025","728","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","GetLanguageList_GET","GetLanguageList_GET",""
"passed","Sun Jan 26 18:13:50 GMT 2025","Sun Jan 26 18:13:50 GMT 2025","702","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","Language_GET","Language_GET",""
"passed","Sun Jan 26 18:13:52 GMT 2025","Sun Jan 26 18:13:53 GMT 2025","762","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","GetPersonaDetails_GET","GetPersonaDetails_GET",""
"passed","Sun Jan 26 18:13:49 GMT 2025","Sun Jan 26 18:13:50 GMT 2025","713","AI Coach Production API","C:/Users/visha/IdeaProjects/AI_Coach_Prod","Mainflow","Mainflow","LanguageUpdate_PUT","LanguageUpdate_PUT",""
